# productos.csv - Archivo de productos Fase 2 EDD S1 2026
,

SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S020,Zanahoria 383,3UM64LSK9SE,Bebidas,2027-03-16,Kelloggs,82.71,83
S021,Manzana 474,ET895MXZ8J4AE,Verduras,2025-12-20,Bimbo,307.07,21
S029,Galletas 657,VOFJJAHS5HXK,Limpieza,2027-10-14,Colgate,38.34,109
S011,Pollo 403,A7ZQ8VFTCFCEO,Carnes,2025-10-12,Colgate,389.64,165
S020,Papas 520,0VRIFGLOGB,Congelados,2027-06-02,Bimbo,211.16,102
S023,Brocoli 48,FWHSVPIBCM,Congelados,2027-08-17,PepsiCo,417.78,104
S027,Manzana 68,80SIQYED1KH,Snacks,2026-11-20,Lala,236.11,47
S028,Yogurt 646,U1DJGA1MZJ,Higiene,2025-01-26,Bimbo,452.74,36
S013,Pizza 306,UILEW858QJ59D,Snacks,2026-07-05,CocaCola,480.91,137
S001,Refresco 362,TBEC3P5MSE,Bebidas,2025-11-26,CocaCola,418.36,49
S007,Refresco 969,CRH9HND8PXN9L,Congelados,2026-03-18,CocaCola,299.02,198
S025,Zanahoria 782,AFI5ZGQHQO03O,Carnes,2025-10-25,CocaCola,65.95,83
S011,Detergente 86,03TL7645ZGPRV,Lacteos,2027-03-24,Maseca,475.91,5
S022,Papas 23,F0Y690PYRA,Panaderia,2026-09-10,Sabritas,348.03,42
S005,Shampoo 26,5T9YTG7GOQOV,Congelados,2025-09-23,Unilever,48.6,76
S010,Carne 33,16ILD0ZUYO3,Panaderia,2027-03-25,Bimbo,371.92,152
S026,Papas 78,LFNJJBF8KV,Panaderia,2027-02-03,Maseca,158.76,17
S007,Pollo 696,MGL1HX16UOFB,Frutas,2027-03-05,Maseca,34.09,101
S007,Tortilla 395,8VL6QZQ9LEBG5,Lacteos,2026-03-19,Unilever,262.45,155
S007,Refresco 506,UWKYL0AZP5,Congelados,2025-11-18,Colgate,39.84,91
S005,Brocoli 957,G3HSJ4SF8K,Frutas,2025-08-23,Unilever,432.74,83
S016,Leche 179,FM35XXK6127,Verduras,2027-10-20,Maseca,164.25,127
S013,Yogurt 807,II1SK8O17B,Frutas,2027-09-21,Nestle,206.93,151
S008,Helado 296,XI369V1LO3TA0,Frutas,2027-09-20,Sabritas,184.19,4
S024,Brocoli 129,WDMJEEHVAV,Higiene,2027-02-12,Kelloggs,414.86,106
S013,Detergente 238,GAHFXISIB3,Snacks,2027-09-20,PepsiCo,150.86,64
S003,Manzana 670,RVO107S91NE,Frutas,2027-08-25,Maseca,292.58,188
S015,Helado 962,H83MXZJQ6ZLWA,Verduras,2026-05-19,Lala,335.62,157
S027,Pizza 581,WNH3N8SUD1,Snacks,2026-12-26,Unilever,295.51,144
S022,Papas 275,1PTR8UAZK8F,Carnes,2025-02-23,CocaCola,94.74,167
S020,Naranja 25,747ZII8TAP4,Limpieza,2026-12-14,Unilever,47.88,42
S029,Galletas 820,U01ZPTGWFW,Bebidas,2027-01-28,Lala,396.14,102
S018,Jabon 953,2SAJ7U0TFQ,Verduras,2026-08-10,Unilever,325.14,131
S003,Jabon 392,H03VHDNZ8K2N,Frutas,2025-10-25,Unilever,224.42,89
S025,Tortilla 231,XJPW4T2ANR3CI,Higiene,2027-07-26,Unilever,426.98,114
S026,Yogurt 527,5RC58ZR35O,Congelados,2027-03-03,Maseca,305.05,163
S018,Pollo 774,QT726G641I,Panaderia,2025-09-13,Maseca,196.65,63
S008,Jabon 641,F9UXGPGNB8,Bebidas,2026-10-19,Bimbo,306.15,174
S015,Refresco 45,OUR54K0DIAWVX,Higiene,2027-05-15,Lala,278.36,5
S007,Jabon 922,U4XNRF97E3,Carnes,2025-03-18,PepsiCo,197.26,121
S023,Jugo 250,HVDB1X0XB51,Carnes,2027-04-24,Kelloggs,147.02,117
S015,Detergente 505,S210UJ8U9H,Bebidas,2027-01-26,Colgate,214.26,188
S020,Yogurt 350,UPTJNNXN8MJ,Frutas,2027-08-09,PepsiCo,169.23,56
S003,Helado 673,WWX5M1PYW7J,Lacteos,2025-01-14,Nestle,54.28,50
S007,Acondicionador 585,MT85M2ZJ3BTOX,Bebidas,2025-02-03,Lala,244.57,195
S029,Refresco 126,G255H616FXIS,Congelados,2025-02-09,PepsiCo,246.67,29
S016,Helado 116,QMFZIJZO6V,Lacteos,2025-03-15,Kelloggs,348.4,123
S030,Jabon 978,1VF7TYDOZT6CS,Verduras,2027-06-16,Unilever,480.2,36
S026,Acondicionador 362,2FJVQF6G03YG,Carnes,2027-08-05,Bimbo,390.94,141
S021,Pizza 758,11Y6YZZ52Q4MA,Limpieza,2026-03-05,Nestle,499.03,10
S002,Galletas 267,605SE9J4FNV,Verduras,2025-04-27,Unilever,22.67,152
S012,Acondicionador 822,M62F9BY3EC,Limpieza,2027-05-17,Colgate,95.07,126
S026,Papas 731,D2QI61Q60AQHG,Verduras,2025-07-03,CocaCola,182.51,49
S028,Acondicionador 75,SUKLKYPE6DY79,Lacteos,2026-01-25,Colgate,274.09,97
S023,Detergente 106,DCHWTKVN1P,Congelados,2025-09-01,Sabritas,460.33,162
S002,Pan 321,8NO5WF5Q08S,Congelados,2026-05-13,PepsiCo,447.5,4
S028,Tortilla 930,67RWVM0ETFH0Z,Carnes,2025-08-10,CocaCola,267.02,124
S009,Shampoo 434,I3182RTPXV,Lacteos,2025-05-20,Kelloggs,354.31,147
S008,Brocoli 241,8XB18UC0WZ,Snacks,2026-07-19,Lala,491.41,113
S029,Pan 102,1PZCW84PYWU,Frutas,2025-05-09,Bimbo,343.48,101
S010,Pan 73,ENLVWFNT8W,Limpieza,2026-05-18,Unilever,188.08,146
S013,Acondicionador 903,9KQYJFPNZRT,Bebidas,2025-03-26,Lala,466.21,48
S018,Zanahoria 83,0N0PSRPP1EQIB,Frutas,2026-02-16,Sabritas,431.75,26
S030,Helado 147,OASYFYBJ385A6,Higiene,2027-06-09,CocaCola,474.07,143
S022,Brocoli 251,NC6I2GBR9VF,Congelados,2026-01-27,Lala,370.9,17
S002,Jugo 670,4EEY4552M5EHX,Higiene,2025-10-20,CocaCola,336.48,66
S012,Acondicionador 178,NOE62LG8BAGP,Verduras,2026-08-28,Sabritas,428.21,88
S012,Jabon 980,15MOALY5Z8,Limpieza,2025-11-03,Nestle,421.26,84
S002,Detergente 6,7A9WJ4GYXVJ,Bebidas,2025-02-04,CocaCola,23.56,138
S023,Acondicionador 779,DQLAMDWXIV,Panaderia,2025-02-28,Kelloggs,457.35,67
S027,Pollo 123,4DMZ8UIUC3B9,Limpieza,2026-03-02,Nestle,434.9,148
S008,Leche 525,VJ2R4JK6YU,Frutas,2027-06-15,Bimbo,83.46,65
S028,Helado 687,V44MS2HF8AG46,Verduras,2026-09-16,PepsiCo,50.63,104
S008,Helado 853,JOQI0O0L083PV,Verduras,2026-04-02,Unilever,485.0,22
S020,Tortilla 480,4JP4AONZO16,Snacks,2026-11-21,Nestle,285.52,71
S028,Jugo 212,K7A8PJ4QLJ,Higiene,2027-12-22,Colgate,190.12,187
S028,Jugo 733,PUF8QW66KRB1K,Snacks,2026-05-09,Lala,322.8,157
S009,Acondicionador 255,ZMY94J7AOP,Higiene,2027-10-28,Colgate,63.89,136
S006,Pan 611,SBHTB2WMHZ57Z,Higiene,2025-02-19,Bimbo,464.5,56
S029,Pizza 783,39COLUFB3OAVB,Higiene,2025-07-17,Colgate,56.07,171
S024,Acondicionador 333,4RVUH17B6CN,Carnes,2026-07-07,Maseca,356.98,6
S007,Galletas 310,TOOGOYRERM0,Verduras,2027-10-14,Bimbo,338.44,157
S004,Pizza 400,UIR2KNMDTRQ,Congelados,2026-09-04,Bimbo,401.58,176
S029,Naranja 24,9BO9ZUR1UP3Q4,Panaderia,2026-03-28,Unilever,222.4,127
S029,Brocoli 747,CHOVNS7BUNE6,Snacks,2026-12-17,Unilever,322.1,125
S019,Zanahoria 243,IKGCRTI3AO,Snacks,2026-11-12,Unilever,110.73,178
S002,Pollo 862,XOADWYGF5A,Carnes,2025-07-19,Kelloggs,189.46,177
S027,Galletas 52,DOLW6NZQ5ZMA,Bebidas,2025-08-22,Unilever,159.7,186
S028,Detergente 192,3AHB1GKZA6D,Limpieza,2025-05-19,Bimbo,151.48,6
S022,Shampoo 670,ZJ6Q5BCR2KVE,Congelados,2026-08-09,PepsiCo,142.54,121
S028,Galletas 753,LQH8GRM4UTQ,Panaderia,2025-12-18,Sabritas,139.13,41
S004,Zanahoria 19,M3QHWPVCM5FS,Bebidas,2025-03-16,Maseca,361.57,134
S009,Naranja 134,DT6W47614MFX,Frutas,2027-06-17,CocaCola,126.17,116
S022,Tortilla 295,8VR9VBP5U9,Frutas,2025-09-14,Nestle,64.85,125
S007,Leche 723,F817VQCMXOWE,Snacks,2025-06-18,Kelloggs,493.49,167
S009,Manzana 404,T8QNIAONK2HT,Higiene,2026-09-23,Lala,185.05,176
S028,Manzana 436,N7CK5S5T2A8C1,Frutas,2025-10-21,Lala,348.47,143
S004,Galletas 746,R3N2JE5MW4K,Limpieza,2027-04-17,Maseca,195.14,44
S002,Pizza 507,W77ZFOI1LI3RK,Congelados,2026-06-10,Maseca,405.72,160
S027,Acondicionador 41,VBVSBIC1FY,Frutas,2026-04-04,Kelloggs,319.21,193
S022,Pan 237,DVEFU4MPBVE,Carnes,2025-02-10,PepsiCo,494.95,127
S019,Naranja 400,YTWN81C94G,Lacteos,2025-11-20,Nestle,311.47,27
S027,Pan 794,UNJJ4LVGPSLG,Higiene,2026-05-22,Kelloggs,318.03,73
S001,Helado 937,X7THVHEIRJL52,Verduras,2026-06-23,Kelloggs,387.26,107
S029,Acondicionador 435,EQ7YS6WBC27,Congelados,2027-07-01,CocaCola,142.44,46
S017,Leche 153,23V31L1QKX0,Lacteos,2025-04-23,Bimbo,40.61,65
S023,Detergente 446,DCMXKC83AG8Y,Frutas,2027-11-07,Colgate,166.64,3
S017,Pollo 996,SWD5UCD0W7Q,Verduras,2026-08-17,Maseca,205.16,195
S022,Carne 145,QKLSVEAI8X22,Congelados,2027-04-12,Colgate,407.12,118
S003,Refresco 402,ALNKPAIXYX,Lacteos,2027-10-24,Nestle,261.88,40
S009,Pan 179,6V14JJU1EF,Bebidas,2027-12-16,Sabritas,496.65,122
S029,Brocoli 351,R99R3QZ3CMWQ3,Lacteos,2027-12-27,PepsiCo,51.98,12
S023,Naranja 215,Y6DGRWZNWS3X,Higiene,2027-05-11,Nestle,366.26,51
S009,Papas 329,YZ22JU5VL3,Snacks,2026-07-02,Maseca,340.47,188
S012,Refresco 283,AOX415HVZ2D,Congelados,2027-08-26,Colgate,78.87,92
S028,Carne 4,8OA4TNPRL1,Higiene,2025-10-12,Kelloggs,441.61,77
S017,Tortilla 604,VBZ6RWLYGN3,Verduras,2025-01-09,Bimbo,230.16,48
S028,Helado 666,1SGKB59JSAH6,Snacks,2027-12-19,Maseca,443.67,80
S017,Jabon 169,RT7ODGWF5S,Frutas,2025-04-21,Bimbo,309.86,47
S022,Jabon 716,4NFBTFCU8N5,Higiene,2025-11-22,Kelloggs,137.82,75
S016,Helado 932,YRSJJZXABNT,Carnes,2026-05-21,Bimbo,299.22,145
S009,Shampoo 226,RHW9DZHT0D28,Bebidas,2025-05-25,Maseca,394.77,110
S001,Carne 248,VNA1H49GVY7G,Snacks,2026-09-02,PepsiCo,220.26,2
S014,Brocoli 797,OGUI3EEN0N,Snacks,2026-11-27,Sabritas,103.96,50
S003,Leche 955,N1PA3KXMUU,Frutas,2027-02-21,Lala,435.73,22
S004,Jabon 803,U077HK17Y8R,Frutas,2027-06-12,Lala,168.58,71
S019,Galletas 55,Z6AJB5RBQ8R,Panaderia,2025-11-21,PepsiCo,393.51,25
S022,Brocoli 743,23WUZY4P3MAOY,Panaderia,2026-01-24,Kelloggs,229.39,118
S019,Carne 541,ZZSEE8VGJGY1C,Limpieza,2026-03-22,Lala,255.86,98
S006,Detergente 407,9MAB59NSB59JW,Snacks,2025-09-08,Sabritas,108.48,142
S001,Galletas 430,5Q38ETY2ZF,Verduras,2027-12-05,PepsiCo,322.76,35
S018,Shampoo 259,NP1VP4TN9U4,Bebidas,2026-06-23,Colgate,358.22,41
S001,Helado 510,ZE3DL16IK0AIQ,Congelados,2026-12-05,Colgate,186.58,114
S010,Tortilla 862,TH1EIYJF5H,Carnes,2027-06-20,Maseca,355.04,91
S003,Tortilla 501,WERKQVQWA0PMM,Panaderia,2026-08-09,Bimbo,334.3,71
S009,Leche 580,S9MMYAJR0NUQ7,Verduras,2026-06-24,Unilever,93.69,38
S023,Jabon 429,CVIQ5NKUIJY,Frutas,2027-01-10,PepsiCo,83.12,141
S004,Zanahoria 655,BF7GP7LMB9B,Congelados,2026-07-09,Kelloggs,312.04,174
S003,Jabon 752,71UJ8AN603,Lacteos,2026-11-28,Maseca,328.45,28
S013,Yogurt 318,AGDNCC83TP25,Verduras,2026-10-22,Kelloggs,472.37,37
S024,Pizza 5,AW45IT4RHSY7,Congelados,2027-03-08,Bimbo,375.81,154
S018,Yogurt 368,DVUPMV2IZ6,Snacks,2026-10-04,Unilever,328.41,118
S019,Manzana 886,WP1EXK1F3YLH,Verduras,2026-01-17,Maseca,417.74,115
S005,Brocoli 431,2BS7Z6X74C7ND,Snacks,2027-03-08,CocaCola,217.94,37
S020,Detergente 811,QK8Y7HQYLLJ,Lacteos,2025-02-14,Bimbo,142.38,141
S030,Helado 331,I5VF5GMV0H,Limpieza,2026-12-12,CocaCola,247.83,61
S010,Jugo 181,OGPIUFU8UIIKR,Higiene,2027-12-15,PepsiCo,162.06,120
S028,Pizza 243,SK5X2S1LKJX0,Carnes,2027-07-18,CocaCola,429.69,190
S028,Helado 978,ROWP1GYVDDPTY,Snacks,2026-10-15,Kelloggs,281.39,197
S011,Galletas 914,0B8SAVO62YLWZ,Lacteos,2025-01-01,PepsiCo,311.43,70
S026,Carne 644,ZIY0H7ZAY2YBO,Panaderia,2027-09-20,Unilever,86.67,36
S007,Pollo 212,3KR4HU4TBB,Lacteos,2025-04-02,Colgate,363.37,60
S010,Acondicionador 715,G8KRH1WVZYUZ2,Panaderia,2026-01-09,Maseca,409.88,86
S024,Naranja 133,2YE9T934HVJ5A,Congelados,2027-07-22,Maseca,498.54,26
S020,Carne 154,E72S5RGTCF5,Congelados,2026-08-04,Unilever,159.1,33
S018,Detergente 559,TD9DAOO7NNH,Frutas,2026-08-01,Kelloggs,314.87,170
S011,Leche 329,U4ACEGNO9R,Panaderia,2027-01-02,Kelloggs,324.87,170
S024,Yogurt 885,M2QAFX1BTG,Higiene,2027-05-02,Lala,70.21,93
S007,Pan 48,66C82Z1IJQ,Higiene,2027-10-28,Kelloggs,256.55,116
S008,Detergente 96,VIBQB5FZZJJH,Lacteos,2026-07-11,CocaCola,323.61,49
S006,Brocoli 6,70YO9MFULTMZ3,Verduras,2026-10-22,Maseca,108.15,86
S029,Naranja 507,PC4ICH5CQH0,Carnes,2027-05-06,CocaCola,146.31,39
S021,Jabon 243,E3EVWZS0LYOX,Congelados,2027-08-19,Colgate,495.61,189
S009,Zanahoria 44,7G7QJ196Q92,Panaderia,2026-08-14,Nestle,233.66,88
S030,Acondicionador 728,AO8CY128CTH13,Bebidas,2027-01-24,Colgate,133.71,162
S013,Pan 638,CZ0TKQA6TEW,Lacteos,2025-08-15,Unilever,103.5,196
S015,Leche 435,H2E8K8H6Y6T,Lacteos,2025-12-11,Lala,499.65,61
S027,Jabon 442,Z99ADQW9CIF,Snacks,2025-06-25,Maseca,488.25,99
S030,Jabon 663,SVR3NGHKYG2F,Higiene,2026-04-22,Colgate,450.02,38
S008,Pizza 715,QMI5G4N578U4,Panaderia,2025-11-26,Unilever,242.17,170
S001,Jabon 509,YJ1S9CF94U5P,Snacks,2027-02-11,PepsiCo,108.77,163
S010,Yogurt 509,R32NJR125JC4U,Bebidas,2026-07-08,Nestle,180.66,152
S014,Papas 952,AD322ED5QXCHB,Congelados,2027-08-13,Maseca,7.44,57
S026,Pan 321,U7EKDZZV98A6,Snacks,2026-10-26,PepsiCo,44.36,72
S015,Pollo 395,O9V5WAVW1L,Carnes,2027-05-09,Lala,299.79,66
S030,Pan 494,V18EGJVV1TC4,Congelados,2025-01-08,Kelloggs,467.57,124
S020,Leche 163,7K7ZYYZL4O9,Limpieza,2025-04-12,Maseca,154.65,22
S022,Jugo 473,AETHZ9G1LH,Bebidas,2027-06-04,Kelloggs,336.12,57
S016,Naranja 598,574B76P89ZS,Carnes,2026-08-04,Nestle,473.29,136
S006,Jabon 952,V3SVCOWA77N5,Bebidas,2026-11-03,Lala,283.73,42
S012,Pizza 631,14HDKGPFCNS1D,Carnes,2025-01-07,Lala,315.96,102
S014,Yogurt 544,VR5HZRHS3I,Carnes,2027-04-15,Unilever,253.83,33
S025,Tortilla 722,8I7GXHN5QZ7,Limpieza,2027-05-26,Lala,178.77,128
S019,Naranja 613,1CRW1E50WR,Congelados,2027-02-27,Sabritas,175.17,70
S016,Helado 419,RUQDZG69YWPV9,Frutas,2027-09-15,Lala,416.65,124
S029,Jugo 924,QS2O6REW8F,Limpieza,2027-03-02,Maseca,207.74,1
S023,Galletas 839,U7HRC1G3TPNA,Limpieza,2025-02-26,PepsiCo,449.92,91
S030,Pizza 977,7FUEW7GQ4MW1Q,Frutas,2026-02-20,Bimbo,410.4,143
S002,Acondicionador 880,WY31YZ74EZL6W,Congelados,2027-10-23,Bimbo,307.19,58
S006,Refresco 524,KZRP2YJJ9B,Verduras,2027-07-03,Lala,484.29,41
S008,Papas 592,4JN3MSPL33N,Limpieza,2027-05-07,Kelloggs,10.53,86
S018,Leche 658,0BXHI9KD91NJ,Higiene,2027-09-25,Sabritas,441.5,60
S003,Pollo 78,0WLOBMSNAV27W,Congelados,2025-10-16,Colgate,172.59,136
S006,Shampoo 540,I3RX049JO6GG,Panaderia,2026-06-04,Lala,244.64,160
S011,Shampoo 744,CJFDU2K5DM,Lacteos,2027-10-04,CocaCola,211.76,82
S017,Pizza 368,MV1RV8163K,Lacteos,2027-02-08,Colgate,365.51,31
S019,Pollo 407,D192WCIDDO,Verduras,2026-09-25,PepsiCo,133.76,154
S016,Naranja 766,X1T6SQPOSO,Lacteos,2025-05-22,Sabritas,182.32,92
S010,Refresco 485,GGW3VQMCCAXJ,Snacks,2025-08-22,PepsiCo,267.3,73
S025,Jabon 100,BLS59FKJOEQ,Limpieza,2025-03-22,Colgate,81.21,87
S007,Leche 29,ZQVRD4I20YP7,Limpieza,2026-02-21,CocaCola,380.65,198
S019,Brocoli 419,XYPMIRNUSM,Carnes,2026-05-24,Sabritas,114.45,25
S013,Pizza 400,ZDG6W37OAA,Congelados,2026-06-03,Colgate,103.84,171
S025,Helado 611,N9IOQVXRFDMX,Verduras,2025-03-26,Maseca,375.4,139
S013,Detergente 375,WW6ZWJ99QM037,Congelados,2025-01-14,Kelloggs,353.23,17
S004,Naranja 760,L8L0LXGDKKYX,Carnes,2027-02-03,Bimbo,365.11,40
S010,Naranja 927,FF34X492TK0,Panaderia,2027-10-26,Bimbo,328.11,91
S001,Pizza 514,69STHCJ1SMJ,Bebidas,2025-09-18,Kelloggs,82.43,118
S018,Manzana 981,4W8WW28LRBQ,Bebidas,2027-08-20,Colgate,147.36,136
S023,Refresco 162,W5TNVILUAZXE,Verduras,2025-04-24,Nestle,372.01,36
S017,Tortilla 28,NL4F890B0HRD,Carnes,2025-10-05,PepsiCo,37.41,162
S012,Acondicionador 993,THKPAZ30DXHA,Snacks,2025-03-23,CocaCola,46.03,23
S014,Pollo 353,0ZHSN3J8UJN,Frutas,2025-10-16,PepsiCo,181.83,50
S023,Papas 4,14YV0QNSRKWHD,Verduras,2026-04-09,Unilever,120.21,6
S022,Jabon 41,YYDNR7QBEX36,Bebidas,2026-09-02,Sabritas,380.42,83
S013,Tortilla 335,NEHCES9NHXUI,Carnes,2026-04-11,Nestle,491.01,51
S024,Tortilla 362,JJ2EEUIBVNCL,Snacks,2027-02-23,Lala,253.41,130
S026,Brocoli 59,7G3G8I1DM2SI,Congelados,2027-04-07,PepsiCo,24.15,146
S023,Tortilla 47,LJSAJ0JXIA,Frutas,2025-10-15,Kelloggs,431.94,76
S022,Pan 256,KSAQRJER5FNL,Congelados,2027-11-14,Unilever,88.21,14
S011,Leche 677,ANKL08CC10OGM,Congelados,2025-05-12,Lala,487.94,27
S028,Jugo 113,K87MEEBIKV,Snacks,2027-07-26,Sabritas,21.77,23
S030,Yogurt 752,OGQWK1B4S9,Carnes,2026-06-01,Nestle,132.15,2
S017,Manzana 775,0MKXW4U1N8F,Verduras,2027-05-16,Lala,348.38,8
S027,Jugo 253,HHDHJD172E5,Panaderia,2025-05-09,Colgate,208.3,152
S020,Naranja 844,0OWAPCA7RNBV8,Snacks,2027-11-14,Nestle,451.81,98
S029,Tortilla 850,CHWRCM3FL2S29,Limpieza,2027-03-05,Nestle,374.91,88
S022,Brocoli 436,3TAKQ73L0F4N7,Carnes,2025-01-23,CocaCola,240.72,20
S018,Zanahoria 716,Q2GU999N72U7,Frutas,2025-11-18,CocaCola,266.44,34
S015,Shampoo 104,BZ26581GVHUE,Bebidas,2026-05-27,Colgate,163.64,126
S008,Pollo 194,8K84KN0MPK6J,Verduras,2026-08-01,Lala,43.61,49
S007,Jabon 508,HJYOPZK309O5V,Higiene,2025-05-08,Maseca,497.47,123
S010,Jabon 872,O4JU8JFCDZ,Panaderia,2025-07-23,Unilever,260.6,76
S025,Tortilla 177,J6JY6IG9RTE,Frutas,2025-05-28,Bimbo,183.8,16
S014,Leche 57,9E37J163GCCH,Higiene,2026-10-28,PepsiCo,427.96,83
S005,Brocoli 553,Q23DRL17VB2HK,Carnes,2026-09-05,Colgate,136.41,198
S027,Papas 661,3117VHSR1NGC,Limpieza,2025-05-06,Kelloggs,210.05,177
S021,Detergente 353,SXFRLWXJB1U7,Frutas,2026-03-04,Bimbo,465.4,117
S021,Jugo 431,F4KFTPPEDRMA,Carnes,2027-03-25,Nestle,386.11,41
S005,Yogurt 874,ENQGK01VLN,Panaderia,2026-09-18,Bimbo,179.26,125
S010,Zanahoria 600,9TTWMRG1GQU,Limpieza,2026-11-24,PepsiCo,449.65,63
S029,Papas 309,YA50V4P92T,Panaderia,2025-08-09,Colgate,157.92,32
S030,Jabon 304,V0KYSGH6X3,Snacks,2025-10-06,Nestle,364.35,145
S010,Acondicionador 987,V75GSNPWDX,Snacks,2026-09-05,Maseca,188.47,7
S018,Jabon 873,VNF4SYQDKJ5,Snacks,2027-08-16,Sabritas,317.84,30
S013,Pollo 589,WO4T8QKI8Q,Limpieza,2027-09-24,Lala,34.26,36
S017,Jabon 206,9K9IFCT5G833,Verduras,2026-08-17,Lala,138.72,110
S008,Pan 284,Z4DC0NLIQAMF,Higiene,2026-02-16,CocaCola,348.07,25
S019,Manzana 10,75G473KWGMC7V,Frutas,2027-03-19,Sabritas,355.5,20
S020,Tortilla 436,NHOT45KCIMOKD,Lacteos,2027-04-23,Maseca,62.21,165
S003,Zanahoria 906,LYV0NAVQH6G,Higiene,2025-04-11,Maseca,287.06,113
S028,Papas 743,AKD2GRPRYGZ8,Higiene,2025-10-17,Bimbo,480.09,175
S010,Tortilla 159,E7Y5R0K22WC3E,Lacteos,2027-09-28,Unilever,492.17,161
S029,Helado 283,RG3IT6XMOBPHM,Snacks,2027-06-04,Lala,113.78,45
S007,Detergente 840,0S602MCD62M9A,Congelados,2027-08-09,Unilever,128.17,139
S028,Zanahoria 136,7KXW5HOUNEC7H,Congelados,2025-08-28,Colgate,128.69,49
S012,Acondicionador 714,E3OAUQN7OR,Congelados,2026-06-20,Kelloggs,416.19,57
S007,Zanahoria 866,REDPUIFJYTVZ5,Verduras,2026-10-24,Bimbo,272.3,82
S019,Shampoo 504,HQGA0UA81MPZ,Limpieza,2026-11-15,PepsiCo,320.56,7
S019,Pan 337,ETY2L2NNVM,Snacks,2025-02-22,Unilever,401.95,69
S022,Shampoo 159,GT3IPM4MB4ZI9,Panaderia,2025-04-03,PepsiCo,136.77,2
S014,Detergente 921,XRM9J8KOS9,Congelados,2025-05-25,PepsiCo,424.47,10
S003,Refresco 953,6QDE49F5YDKC,Panaderia,2026-04-25,Nestle,189.66,106
S011,Yogurt 301,YIW7WK2IPXO,Snacks,2025-09-17,Maseca,59.79,67
S012,Papas 303,H94373B7NYYR,Bebidas,2027-12-11,Colgate,332.13,68
S014,Helado 656,P97NHRVTC78X,Frutas,2027-07-09,Nestle,136.98,136
S018,Zanahoria 713,PA166YNZX3,Lacteos,2026-09-05,Unilever,217.93,63
S008,Helado 648,6Y3ES1AIXDCS,Lacteos,2025-07-28,Lala,229.62,5
S006,Pizza 501,BVNYB6PGGGVDV,Limpieza,2026-06-01,Kelloggs,211.7,153
S027,Galletas 22,SNGFHYELSBY,Verduras,2027-10-26,Maseca,50.27,29
S004,Galletas 365,RSHVX6UPJXE2G,Snacks,2026-02-17,Bimbo,102.04,140
S014,Carne 65,TJBTL7MYBY0LB,Congelados,2026-04-11,PepsiCo,282.7,113
S013,Pollo 272,8W9YUBPNAM,Carnes,2025-03-16,Lala,11.07,77
S022,Jugo 672,U1YWECKFJQZSQ,Snacks,2027-04-08,PepsiCo,328.81,40
S010,Leche 97,BKX9Z7Y6WRK,Bebidas,2026-01-18,Kelloggs,275.17,15
S020,Brocoli 640,Z0E9PLGUJB1,Congelados,2025-08-01,PepsiCo,154.0,30
S021,Galletas 615,YVYAKUN5SSOX0,Carnes,2025-09-20,Nestle,208.15,131
S020,Brocoli 971,2J2YCS3L6A24,Higiene,2027-08-18,Unilever,464.33,89
S005,Shampoo 233,VKFN8FMVP7Z8,Limpieza,2027-08-27,PepsiCo,208.27,49
S030,Pizza 585,NH6OO39KZ3Q,Congelados,2025-09-03,PepsiCo,180.86,15
S009,Zanahoria 992,SDGXMXC5AI,Bebidas,2025-05-09,Bimbo,100.9,74
S025,Yogurt 166,1VYMOPQ9K67VJ,Panaderia,2025-07-04,Maseca,448.7,37
S001,Manzana 560,KAEYXPGZ08VV4,Carnes,2025-09-19,CocaCola,86.82,55
S023,Leche 998,F0EJ5LU4F4,Frutas,2026-09-09,Sabritas,225.27,72
S018,Carne 558,UWQXNWFHO8,Verduras,2025-02-17,Colgate,266.3,11
S028,Pizza 283,C0EUROWZK5WK,Congelados,2026-12-28,Lala,396.44,146
S008,Acondicionador 580,J82B6QGA7LEG9,Lacteos,2025-05-18,Kelloggs,408.64,141
S005,Tortilla 696,GBLS3JOLOZ,Higiene,2026-04-09,Bimbo,333.2,36
S002,Leche 893,MA2V0X4UT3,Bebidas,2026-05-16,Bimbo,438.65,147
S028,Pan 427,CX056RKF74,Panaderia,2026-09-13,Lala,407.75,24
S003,Jugo 715,M9HS9OHBOSRN,Frutas,2026-05-22,PepsiCo,42.4,157
S016,Carne 339,TUSQEPJWEJ98V,Panaderia,2025-11-28,Kelloggs,163.64,55
S010,Shampoo 391,SDJ0VSS34VE,Verduras,2027-09-18,Lala,392.53,65
S013,Pan 556,894ROUQM6SE4,Panaderia,2027-01-25,Maseca,461.12,185
S020,Papas 985,HEHBAP99DZ23,Snacks,2027-08-19,Bimbo,418.74,104
S016,Pizza 482,WMADVIU1LM7W9,Bebidas,2027-06-23,Bimbo,333.93,51
S017,Jugo 331,6ONZI37Q81N,Limpieza,2026-01-12,CocaCola,360.76,15
S020,Refresco 20,O86UILC220,Bebidas,2025-03-25,PepsiCo,294.64,49
S025,Pizza 255,PFCSEAJZ6MV,Verduras,2027-07-23,Colgate,186.86,180
S001,Helado 52,KXH90RZLIZ,Lacteos,2026-08-14,Nestle,385.29,41
S026,Carne 710,J7G556WJE9Q1Q,Bebidas,2027-07-26,Lala,362.37,3
